timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1726405200,Sep 15 2024 - 1:00pm,complete,N/A,Rennes,Montpellier,Jérémie Pignard,4,3.00,0.00,1.56,0.20,3,0,3,2,2,0,"24,35,60","",3,4,1,0,3,0,1,0,1,2,12,13,7,5,5,4,10,7,51,49,2.21,0.86,1.68,1.21,4.50,0,100,100,50,50,100,100,50,100,9.00,6.00,1.58,4.05,5.00,1.16,1.62,2.60,4.50,1.67,2.10,Roazhon Park (Rennes)
1726412400,Sep 15 2024 - 3:00pm,complete,N/A,Nantes,Reims,Willy Delajod,4,3.00,1.00,1.20,1.13,1,2,3,2,1,1,"28","34,90'1",6,3,3,0,1,0,1,2,0,1,19,12,7,5,5,5,14,5,45,55,1.39,1.11,1.61,1.36,3.00,50,100,50,50,0,0,100,50,100,7.00,3.00,2.24,3.35,2.86,1.25,1.95,3.30,6.50,1.70,2.05,Stade de la Beaujoire - Louis Fonteneau (Nantes)
1726412400,Sep 15 2024 - 3:00pm,complete,N/A,Toulouse,Le Havre,Eric Wattellier,4,0.50,3.00,1.07,1.13,2,0,2,0,0,0,"70,86","",6,5,1,0,1,0,0,1,0,1,16,6,8,4,4,1,10,11,54,46,1.04,1.58,1.63,0.84,2.00,25,75,25,25,0,25,25,75,75,10.00,6.50,1.78,3.55,4.25,1.32,1.98,3.50,6.50,1.80,1.95,Stadium de Toulouse (Toulouse)
1726412400,Sep 15 2024 - 3:00pm,complete,N/A,Strasbourg,Angers SCO,Hakim Ben El Hadj,4,3.00,0.00,2.13,1.07,1,1,2,1,1,0,"31","62",6,9,4,0,1,0,2,2,0,1,11,13,6,3,4,5,11,14,51,49,1.25,0.69,1.28,1.09,3.00,50,100,50,50,0,0,100,50,100,4.00,4.00,1.73,3.60,4.45,1.30,1.97,3.40,6.50,1.91,1.91,Stade de la Meinau (Strasbourg)
1726425900,Sep 15 2024 - 6:45pm,complete,N/A,Lens,Olympique Lyonnais,Bastien Dechepy,4,3.00,0.00,1.25,1.38,0,0,0,0,0,0,"","",5,8,0,0,0,0,0,0,0,0,13,9,6,4,6,1,12,11,54,46,2.03,1.34,1.62,0.94,2.50,0,100,50,0,0,100,100,0,50,12.00,5.00,1.79,3.75,4.17,1.19,1.63,2.57,4.50,1.62,2.20,Stade Bollaert-Delelis (Lens)
1726857900,Sep 20 2024 - 6:45pm,complete,N/A,Nice,Saint-Étienne,Thomas Léonard,5,1.00,0.00,2.07,0.38,8,0,8,6,6,0,"4,7,24,26,36,39,75,86","",3,2,0,0,1,0,0,0,1,0,20,9,13,3,4,4,7,13,60,40,1.16,0.90,2.24,0.85,2.25,50,75,25,25,0,25,50,75,75,7.00,7.00,1.64,3.95,5.30,1.25,1.80,3.10,5.45,1.80,1.95,Allianz Riviera (Nice)
1726930800,Sep 21 2024 - 3:00pm,complete,N/A,Lille,Strasbourg,Jérôme Brisard,5,1.50,0.50,2.20,1.38,3,3,6,4,2,2,"15,27,84","30,42,66",9,5,2,0,2,0,0,2,1,1,16,14,8,10,6,1,16,12,64,36,1.47,1.38,1.91,1.53,3.75,75,100,50,50,25,50,75,75,100,6.00,4.50,1.70,3.60,5.00,1.28,1.91,3.20,6.00,1.91,1.91,Decathlon Arena - Stade Pierre-Mauroy (Villeneuve d'Ascq)
1726938000,Sep 21 2024 - 5:00pm,complete,N/A,Rennes,Lens,Jeremy Stinat,5,3.00,2.00,1.56,1.67,1,1,2,1,1,0,"24","90'6",4,3,2,0,4,0,1,1,1,3,12,11,7,3,3,3,16,20,40,60,1.95,1.33,1.34,0.98,2.25,25,75,50,0,0,50,75,25,75,10.00,3.50,2.35,3.30,2.97,1.33,1.98,3.60,7.00,1.80,1.95,Roazhon Park (Rennes)
1726945200,Sep 21 2024 - 7:00pm,complete,N/A,Reims,PSG,Jérémie Pignard,5,1.50,3.00,1.00,2.47,1,1,2,1,1,0,"9","68",3,5,2,0,1,0,1,1,1,0,9,12,2,5,3,5,11,6,22,78,0.92,1.82,0.59,1.57,3.50,75,100,75,50,25,50,100,50,100,6.00,4.00,6.00,5.00,1.44,1.16,1.55,2.30,4.00,1.70,2.05,Stade Auguste-Delaune (Reims)
1727010000,Sep 22 2024 - 1:00pm,complete,N/A,Monaco,Le Havre,Stéphanie Frappart,5,2.00,1.50,2.25,1.13,3,1,4,2,1,1,"9,66,70","30",6,4,1,0,3,0,1,0,2,1,13,9,5,3,4,3,10,17,62,38,1.39,1.21,1.27,0.87,1.75,25,75,0,0,0,0,25,75,75,10.50,3.00,1.55,4.33,5.50,1.14,1.77,2.30,3.82,1.80,1.95,Stade Louis-II (Monaco)
1727017200,Sep 22 2024 - 3:00pm,complete,N/A,Brest,Toulouse,Florent Batta,5,1.50,1.00,1.80,1.19,2,0,2,1,1,0,"21,90'1","",4,3,1,0,1,0,1,0,1,0,9,12,6,2,1,9,15,18,43,57,1.86,1.17,1.10,1.20,3.50,75,100,50,50,25,50,50,100,100,10.00,4.00,2.07,3.65,3.40,1.32,1.89,3.50,6.50,1.75,2.00,Stade Francis-Le Blé (Brest)
1727017200,Sep 22 2024 - 3:00pm,complete,N/A,Angers SCO,Nantes,Mathieu Vernice,5,0.00,2.00,0.88,0.88,1,1,2,2,1,1,"24","18",3,6,1,0,4,0,1,0,1,3,6,10,2,4,3,2,13,16,50,50,1.49,1.15,0.77,1.02,2.50,50,50,50,50,25,50,75,25,50,9.50,6.00,3.20,3.20,2.33,1.40,2.25,4.20,8.50,1.95,1.80,Stade Raymond Kopa (Angers)
1727017200,Sep 22 2024 - 3:00pm,complete,N/A,Montpellier,Auxerre,Hakim Ben El Hadj,5,0.50,0.00,0.81,0.94,3,2,5,1,0,1,"65,71,75","18,72",11,5,3,0,4,0,1,2,0,4,15,12,6,7,5,3,13,20,54,46,1.40,1.00,1.51,1.37,3.00,75,100,50,50,0,50,75,50,100,14.00,7.00,2.28,3.40,3.15,1.19,1.81,2.69,4.70,1.57,2.25,Stade de la Mosson-Mondial 98 (Montpellier)
1727030700,Sep 22 2024 - 6:45pm,complete,N/A,Olympique Lyonnais,Olympique Marseille,Benoît Bastien,5,1.50,3.00,2.13,1.80,2,3,5,0,0,0,"53,90'3","69,82,90'5",10,3,4,0,2,1,1,3,2,1,23,10,10,6,9,2,17,8,63,37,1.40,1.15,2.56,1.01,4.75,75,100,75,75,50,75,75,100,100,6.00,4.00,3.05,3.80,2.16,1.17,1.64,2.30,4.00,1.50,2.50,Groupama Stadium (Décines-Charpieu)
1727456400,Sep 27 2024 - 5:00pm,complete,N/A,Auxerre,Brest,Jeremy Stinat,6,1.50,0.00,1.73,1.06,3,0,3,2,2,0,"26,37,59","",2,3,2,0,0,0,1,1,0,0,16,9,5,5,6,4,13,16,38,62,1.61,0.96,1.39,1.18,3.00,50,100,75,25,0,100,100,25,75,3.50,4.50,2.98,3.44,2.58,1.30,1.82,3.30,6.50,1.70,2.05,Stade de l'Abbé Deschamps (Auxerre)
1727463600,Sep 27 2024 - 7:00pm,complete,47000,PSG,Rennes,Hakim Ben El Hadj,6,3.00,0.00,2.56,0.87,3,1,4,1,1,0,"30,58,68","75",6,4,1,0,3,0,0,1,2,1,25,13,9,6,9,3,12,13,62,38,2.56,1.40,2.02,1.36,4.25,75,100,100,75,25,75,100,75,100,14.50,4.00,1.46,5.38,6.89,1.13,1.42,2.01,3.60,1.67,2.10,Parc des Princes (Paris)
1727535600,Sep 28 2024 - 3:00pm,complete,N/A,Lens,Nice,François Letexier,6,2.00,1.00,1.25,1.44,0,0,0,0,0,0,"","",11,4,2,1,2,0,0,3,1,1,23,16,8,5,10,3,16,7,55,45,1.83,1.25,2.29,1.13,2.17,34,75,34,17,17,59,75,17,50,10.33,4.33,1.77,3.57,4.30,1.30,1.98,3.30,7.00,1.91,1.91,Stade Bollaert-Delelis (Lens)
1727542800,Sep 28 2024 - 5:00pm,complete,N/A,Le Havre,Lille,Bastien Dechepy,6,1.50,1.50,0.69,1.44,0,3,3,2,0,2,"","23,35,79",1,5,2,0,1,0,1,1,0,1,8,19,5,11,3,3,11,9,38,62,1.41,1.88,1.13,2.01,3.00,50,75,50,50,25,25,100,50,75,9.50,3.50,4.35,3.65,1.78,1.35,2.00,3.75,7.50,1.95,1.80,N/A
